@wiwiasama จะไปไหน,7,,
"ในแท็กตอนนี้ รำพระเอกกกก เป็นเหี้ยไร สติค่ะ
ตัดภาพไปพี่เจต โอ้ยยยย ละลายยยย พี่เจตขา น่ารักเบอร์แรง /คำถาม ใครคือพระเอกคะ 5555 #คลื่นชีวิต",1,,
@galaxy_pu00 ทามม วันนี้หยุดไปแล้ว 555555 เป็นไงๆงานเป็นไงบ้าง,1,,
จงมีความสุขกับชีวิตของตัวคุณเองโดยที่ไม่ต้องไปเปรียบเทียบกับชีวิตของใคร🙂,8,,
อย่าลืมสิคะว่าพี่แต่งหญิงอยู่!!!! พี่จะนั่งแหกแข้งแหกขากว้างกว่าระยะทางเกาหลีเหนือไปเกาหลีใต้ไม่ได้ หมีออกหมดแล้ว😂😂… https://t.co/VAQRGq0mTR,1,,
ชื่อค่ายนี่ #THEBLΛƆKLΛBEL ออกมา... สีสันเต็มไปหมด,1,,
@JHNN95S อ้าวจอแตก ไมไม่เอาไปซ่อมครับ,6,,
"งี่เง่าเก่งจังอ่ะเนย
นิสัยแย่ไปมั๊ยถามใจดู",5,,
@NemoSeoul ไปดูอจสตรททสิ ฮื่อออออ,2,,
ใหญ่ไปไหม https://t.co/pMTepLu4Hf,6,,
เป็นการขายที่สนุกมากกก ลงไปไม่ถึง 5 นาที คนจองๆๆๆ โอนตังเร็วมากด้วย ฮือออ *ก็ฉันขายถูกนี่😭 https://t.co/273PzCEWHj,,,
@jihyolikex ป่าวไม่ไปหนายแค่งานเยอะจนไม่มีเวลาง่ะ,2,,
นอยมากๆไปเรื่อยๆวันนึงคงไม่รู้สึกอะไรแล้ว,8,,
ถ้าเขายังไม่ลืมคนเก่า เราคบเขาไปเราก็เหนื่อยใจเปล่าๆ,8,,
ลูกค้าบางทีเค้าต้องช่วยเราเหมือนกันนะไม่ใช่เค้าจะนัดตามใจก็ยอมคนทำก็ตายสิ,,,
มีคนแจกบั้มวงไรก็ได้ งั้นเราแจกแท่งไฟบงวงไรก็ได้เลือกเองเลย! สุ่มจากรี แอพล่มเราต้องรี! #MissUniverse #Thailand,,,
คนอื่นก้อคิดเหมือนเรา ฟิน 555 #จีดาว,1,,
"แต่ช่วงนี้เปิดนะ ,,YvY,,
สรุปคือใครฟอลเรามาทักมาคุยกันได้นะคะ มาหวีดผู้ชายกับเราก็ได้ ปริ้งๆ✨✨✨",1,,
เจตน์ถ้าถึงขนาดนี้แล้วถ้าเฉลยว่าไม่ได้ชอบดาวก่อนนี่เราเจ็บแทนดาวนะ #คลื่นชีวิต 😢,7,,
ที่ชอบคนตลกเพราะเราชอบหัวเราะไง เรารู้ตัวว่าเราเครียดง่าย ดังนั้นอะไรที่บรรเทาได้ก็จะเข้าหา,,,
ทำที่เราคิดว่าเราสบายใจ ถ้าเราเป็นคนดีแต่ทำสิ่งที่มันไม่สบายใจ อันนั้นมันไม่ใช่ https://t.co/rXbmBorIE7,8,,
@Fiffykung มันแปลกจริงๆตรงที่เราต้องอดทนกับคำพูดนั้น คำพูดสนุกปากของคน อดทนที่จะต้องทำเป็นขำๆให้จบไป,4,,
@hhyojoo1st_ 555555555 เขาไม่มองเห็นความดีที่เราทำหรอก ทำดีเป็น100ก็ไม่เท่ากับทำชั่วแค่1ครั้ง,2,,
บางเรื่องเราก็โง่จริงๆ,8,,
@bamdream1a มโนไปแล้วคนเรา เราจะทำไงดี เราอยากเทแต่เราทำใจไม่ได้ฮือออออออออ,2,,
ถ้าน้ำตาลได้มง เราจะตอบตกลงกับคนที่มาขอเราเป็นแฟน #MissUniverse #Thailand,,,
เรารู้สึกว่าเวลาเดินเร็วไป นักวิทยาศาสตร์ลองงิจัยกันใหม่มั้ยว่า1วันยังมี24ชั่วโมงอยู่หรือป่าว,6,,
"โซฮเยคอมเม้นท์:
ได้โปรดอย่าลืมที่เราเคยรักกันมาก
ต่อไปข้างหน้ามาหัวเราะด้วยกันร้องไห้ด้วยกันอีก เข้าใจใช่ไหมคะ?
-2 https://t.co/zJvNMcplnO",,,
"ฉันแพ้ให้เธอทุกทาง โอ้ที่รัก ฉันแพ้ให้เธอทุกทาง หมดหัวใจ
ทำไมเขินนนนนนนน ☺️",1,,
@choi_lovesong ถ้าฉันเป็นหมูเธอก็เป็นหมูป่า!! ยัยหมูป่า!!!! (ตะโกนใส่หู),4,,
@ekeyour เดี๋ยวลองอดดู แล้วไปให้เธอเลี้ยง,1,,
ผลโหวต 130 ล้านโหวต เป็นของเธอ chalita คนไทยไม่แพ้ชาติใดในโลก #MissUniverse #น้ำตาลทำดีที่สุดแล้ว #Thailand… https://t.co/742odvwM9W,8,,
เธอพูดเองว่าจะไป แล้วไมยังอยู่อีก,6,,
ช่างแสนวิเศษ เมื่อฉันได้พบเธอ | #เวลาแห่งรัก | เวลาแห่งรัก - NEW JIEW【OFFICIAL MV】 https://t.co/PMRBXmttJk via @YouTube,1,,
@foolstop10 อืมม ความรู้เธอมีนะ แต่ยังจัดเรียงไม่เข้าที่เข้าทาง,1,,
เธอบอกต้องใช้เวลา แล้วรู้มั้ยว่าระหว่างนี้มันเจ็บ,2,,
คนเลวที่เธอไม่ควรจะรัก😢,2,,
เคยหลงรักผู้หญิงคนหนึ่ง ซึ่งตอนนี้เค้าไม่ได้รักเราเลย แต่แปลกที่เรายังคิดถึงเค้าอยู่..... #กลับมาได้ไหม มาเป็นเหมือนเดิมตามที่เธอเคยบอก.,2,,
และเธอจะเข้าใจ ทุกสิ่งฉันทําไปเพราะรักเธอ ❤️❤️❤️,8,,
@forcebaekhyunx งือออ ส่งให้เพร่ะเราสบายใจกับเธอนะอย่ารำคาญเลยน,7,,
ปล่อยให้เธอไป ฉันไม่เป็นไร,8,,
@HSHI96X_ เธอควรดีใจอ่ะที่เราเป็นแฟนที่น่ารักนะบอกเลย,,,
@byubyul05 ที่จะเอาเธอไปเป็นกันนั้นแลลล 5555555555555 12 นะบ่งนะ แจกันนน,1,,
เธอคือดวงตะวันยามเช้า เป็นรอยยิ้มที่ทำให้ฉันนั้นชื่นใจ  @Beam_Boonyakorn #bbeambr https://t.co/LdjMFpparG,1,,
ตอนเธอง่วงมากๆ @fyeahxsoyoon https://t.co/dGZBxN8CGX,1,,
"ฉันไม่เคยได้อยู่ในชีวิตของเธอ เป็นอยู่เสมอก็คนที่ไม่เคยมีตัวตน~
#เพลงที่ฟังแล้วร้องไห้ 
#เพลงเชี่ยไรเพราะไม่พอยังเศร้าอีก",2,,
"ขอบฟ้าของฉันมีเธออยู่
แล้วขอบฟ้าของเธอมีฉันอยู่ด้วยไหม?",,,
@jn042x เอาไปทำไรวะ,,,
"1month💕 ไวเนอะะ  ขอบคุณนะที่คอยอยู่ข้างๆกัน เตงก็รู้เนอะว่าเลาพูดไม่ค่อยเก่ง แต่เลามีคำหนึ่งที่อยากจะบอก
👉รัก👈 เลาจะอยู่ข้างๆเตงไปแบบนี้แหละ",,,
rt แจกติ๊ก 50c สองคนครับ ถ้าเกิดว่าเมษาได้ไปเรียนอังกฤษจะแจก ปิดรีต่อเมื่อได้ไป ( ยืมพื้นที่ rt ตามทัก หน่อยครับ ) #พื้นที่โปร,7,,
#คลื่นชีวิต ต่อไปจะเริ่มเกลียดเจตน์แทนคุณทนายแล้วนะ โทษฐานที่ทำให้ดาวเสียจายยย,5,,
"เอาไปเสนอทากะดูสิ น่าจะโอเค ^////^
https://t.co/yMEyUcqDz4",,,
นั่นแหนะหายไปไหนนง้าา,2,,
@miewmiew1988 @juthanazmz @phatchy_p ทันหรอ ป่านนี้เค้าแคปไปแล้ว 555555555555555555,1,,
เล่นกับปิ่นมากกลายเป็นคนกวนตีนไปเลยอ่ะ🌚,1,,
ในทวิตเล่นมุขadd fan กันเต็มไปหมด 5555555 สุดท้ายมึงก็นกกันใช่มั้ยคะ #คลื่นชีวิต,1,,
@neenongnaa คือตอนนี้แบดต้องเอาไปแช่ตู้เย้นเมนูแรกไอติม และจะทำแพนเค้กต่อ 555555,1,,
@heejinisherex ตอนนั้นพี่หลับไปแล้วครับ ง่วงหนักมากเมื่อคืน ตอนนี้ยังไม่หลับมาคุยกันนะครับ,7,,
ทำไมตาลุงร้านขายของชําเเถวบล้อคที่ 3 เวลาฉันไปซื้อไอติมต้องสั่นตลอดด้วยนะคะ กลัวฉันเหรอ? เเปลกจัง ก็ไม่ีรู้สิน้า~า,3,,
ถ้าแกเกรงใจ เราจะเป็นคนไปเอง,8,,
นี่ยานลูก ขี่คนละคันไปซื้อกับข้าว https://t.co/9SR1AFnSY0,1,,
@Montraya_Tang ไปกินร้านนี่แหละ ที่เป็นร้านแต่งรถ ใกล้ๆ เมยา,1,,
คนในแชทจะไปสู้อะไรคนในใจได้,8,,
อื้อหือขอแอดเฟรนด์คนนึงเพื่อที่จะข้ามไปหาอีกคนนึงนี่นะเป็นทางผ่านมันเจ็บนะคะคุณเจต #สงสารดาว #คลื่นชีวิต,2,,
ไปหาสามนะ https://t.co/nrSXp8s1pW,1,,
ตอนที่เจ๊ตากล้องนางว่าร้องอ้วน ฉันโกรธมาก ฉันอยากกระโดดเข้าจอไปโดดทับให้นางแบน น้องจีออกจะสวย รูปนี้ก็ผัวมาก อ้วนเ… https://t.co/7HHhDABZId,,,
โอ๊ยยยเอ็นดูครอบครัวต้วนอ่ะ5555555 โจอี้ไม่ได้ไปดิสนี่แลนด์เพราะติดเรียน ส่วนป๊าตีกอล์ฟงี้,1,,
12. แดกชาบูเหมือนข้าวผัดกระเพา มีช่วงนึงเดี๋ยวไปกินชาบูๆๆๆๆๆๆ ถ้าจำไม่ผิดมึงเคยแดก 2 เซ็ทหมดหรือเกือบหมด คนเดียวด้วย,6,,
หรือเราควรไปตายดีวะ,8,,
บางคนทำ rt ตามทักแล้วก็สาบสูญไปกับมันเลย,8,,
อย่าคิดว่าตัวเองถูกเสมอไปเอาใจเขามาใส่ใจเราบ้างนะ ที่เงียบที่ยอมไม่ได้แปลว่าไม่รำคาณ ไม่ได้แปลว่าชอบ 🖕🖖,,,
@twlilightkik ชั้นไปอาบน้ำก่อนนะ,7,,
จริงๆแหละทุกครั้งที่ฟังเพลงของเอสเอ็ม ครั้งแรกจะแบบ... ห่ะ อะไรของมันวะ แต่ฟังไปสักพัก อ่าวก็ดีนี่ 😂 #RedVelvet #Rookie,6,,
เดือนนี้ศิลปินsmเกิดเยอะมาก เก็บของฟรีวนไป😂 ปล.รอรุกกี้เข้าแต่คงอีกนาน #RedVelvet #ROOKIE #Superstarsmtowm https://t.co/OXb2jwkaKa,1,,
อซ. 20 ปกก็สู้ไม่ได้ เทอร์บูเลนซ์ 8 ปกต่อกันถอยไปเลย เจอผ้าเชียร์ 12 ผืนเอามาต่อกัน หวังว่าจะไม่จริง 555555,1,,
ในสายตาเตนล์ก็มีแค่โดยองแหละ อย่าไล่เค้าไปไกลๆเลยน๊าาา 😂 #HappyDoyoungDay https://t.co/JuSETeSV6J,7,,
เราไม่เคยเกลียดใคร https://t.co/QSZsNLp0X5,8,,
รักทางไกลทำยังไงให้รอด?---ความเชื่อใจสำคัญจริงๆนะ ทฤษฎี Single together เราต่างคนต่างใช้ชีวิตตามที่เราต้องการแต่ต่างทำเรื่องของเราไปด้วยกัน,,,
"ที่เวิ่นมาตั้งนานนี่ไม่ใช่แฟนนะ

เราชอบเค้าตั้งแต่ป.5
ตอนนั้นพี่เค้าอยู่ม.2 อยู่วงโยกับพี่สาวเรา เป่าทูบา",1,,
@BRX94 สวัสดีครับตัวโต เราชื่อแบ๊กนะ~,1,,
"เอาจริงๆนี่ทรมานมาก กับการนั่งหน้าคอมพ์ เปิดฟิคแล้วนั่งมองแบบทำอะไรไม่ได้ กดพิมพ์  อ่านทวน คำมันไม่ดีพอ ลบ นั่งบื้อ
เราคิดถึงเจ้าลูกหินมาก😭",2,,
"สงสารดาวล่วงหน้าเลยค่ะ
ผู้ก็ไม่ชัดเจนแต่แรก
ที่แท้ก็ชอบเพื่อนเรา~~~

 #คลื่นชีวิต",2,,
กลางของเรามั้งคะแบบนั้น https://t.co/TLBJJq9t0Q,,,
"จะเก็บเงินเปย์นับจากนี้สามสี่พันต้องเพื่อ..
.
.
.
.
เพื่อเหลือเปย์วงอื่น5555555555555
บ้าหราเราจะกบฎแบบนี้ไม่ได้555",1,,
แจกบั้ง วอลโฟนฮวียองที่ดีกับใจเรา ฮวือ ตรงกลางไหมไม่รู้ สายตาก็ไม่ดี 555555555555555555555555555555555555 https://t.co/AeTJFBFRLM,1,,
"ไม่อยากคุยกับคนที่ตอบแบบสิ้นคิด

อยากคุยกับคนที่พยายามต่อบทสนทนากับเราเหมือนที่เราพยายาม

 rt ทักเด็ม เรียลชายได้ก็ดี #ยืมเมจ #ยืมเมจforsex",7,,
วันที่เราเจอกันอ้วนก้อยังเป็นอ้วนคนเดิม ไม่มีอารัยเปลียนแปลงก้อคงเหมือนกันความรักมันยังอยู่ไม่ได้เปลี่ยนแปลง… https://t.co/1WpiVvOvRb,1,,
@shamster_ เรายังโชคดีนะคะที่ได้ของ ถถถถถ จะเด็มทวงบ่อยๆดันเป็นเราที่เกรงใจ แต่นานเกิ๊นนนนนนานจนหมดอารมณ์ตื่นเต้น😐,,,
เป็นบ่อยจนรู้สึกว่าไม่อยากชี้แจง ไม่อยากทวีตแถลงอะไรอีกเลย รู้สึกว่าเขาไม่น่าเหมาะที่จะอยู่กับคนอารมณ์แปรปรวนอย่างเราเท่าไร,8,,
ใจเราก็แค่อยากเห็นพวกมันไปกินข้าวกัน นัดเจอ นัดเที่ยวอะไรแบบนั้น ก็บอกแล้ว.. ชอบคสพ.ของเด็ก 11 คนนี้ มันน่ารักน่าเอ็นดูอย่างประหลาด 55555555,,,
ถ้าเรางอน เธอจะง้อเราอีกไหม ? 😋,7,,
แต่เธอก็ดันมาทำให้เราอารมณ์แย่คูณสองไปอีก ขอบคุณนะ,4,,
ไม่เคยดูหนังเรื่องนี้เลยนะ แต่ยอมฟังเธอเล่าเพราะอยากคุยด้วยนานๆ,7,,
@Keiharu_nwt *นิวท์ผงกหัวลงช้าๆ พลางเงยหน้ามองท้องฟ้า* แต่ที่นี่น่ะ .. ก็เงียบลงกว่าเมื่อก่อนอย่างที่เธอพูดจริงๆ นั่นแหละ *พึมพำ*,2,,
HBDtoyou. อายุเท่าไหร่แล้ว วันเกิดปีนี้ขอให้มีความสุขมากๆนะเธอ 🙏🎉🎂 @Garfiw_Society,1,,
ฉันยังคงรักเธอเหมือนเดิมแบบนี้ตลอดไป https://t.co/YCL0kHiNW6,7,,
ขอโทษที่เราใจร้าย สักวันนึงเราจะดีกับเธอให้เท่าที่เธอดีกับเรา :),,,
ฉันยังคุยกับเธอได้มั้ยยังเป็นเพื่อนได้หรือป่าว🎶🎵,7,,
@JAECI2gether บ่อยดท่าที่เธอรู้เลยจ้าาาา -0- ตามนั้น,,,
ภาพเธอในความทรงจำ มันดูดีกว่าความเป็นจริงเสมอแหละ,8,,
@TEN96st หวั่นไหวแบบนี้ต้องตกหลุมรักผมแล้วละค้าบแบบว่าเธอใช่มั้ยเป็นคนผลักฉัน,,,
ถ้าร้องไห้มามากพอ เธอจะรู้ว่ามันเป็นกิจกรรมที่เหมาะจะทำคนเดียว,8,,
บางทีก็คิดเหมือนกันว่าค่านิยมการดูหนังประเทศเรามักเน้นดูหนังให้ผ่อนคลาย ไม่ต้องคิดอะไร พอชอบหนังซับซ้อนหน่อยกลายเป็นคุยด้วยยากไปเลย,8,,
"ไม่มีใครรู้อะไรดี ไปมากกว่าตัวเราแล้วสินะ
#ยิ้มรับสินะ",8,,
กูไม่เคยหาเรื่องใครก่อนถ้าไม่วอนจริง กระดูกเราเบอร์เดียวกันนะมีเรื่องกันก็แฟร์,4,,
เพราะเราเลือกไม่ได้ ว่าจะเจอใครในเวลาไหน,8,,
��rt สุ่มแจกสตกไลน์50c 1คนค่ะ เนื่องจากวันเกิดเมนกระต่ายน้อยผู้น่ารักของเรา!🐰💭 ปิดรีตอนที่มีเงินนะคะ😂 #happydoyoungday,,,
เรามักจะใส่ใจเรื่องที่เล็กๆเพราะเราให้ความสำคัญ และเราก็มักจะเสียใจเพราะมันอยู่บ่อยๆ,,,
มีบัตรยืนโซนAR 1ใบใครสนใจถามเราได้นะ คิว34X จากราคาเต็มรวมส่งที่เราจ่ายไป4970 เราลดให้ได้นิดหน่อย คุยกันได้ๆ ,,3,7
"ที่ชอบมาร์คแบมคงเพราะโมเม้นที่ออกมาเราว่าเกิดจาก""การลืมตัว""หรือ""การเผลอ""จากความไม่ตั้งใจแต่นั้นคือความรู้สึกจากข้างในเลยนะ   #MarkBam",7,,
#HappyJihyoDay @jihyolikex เมื่อไหร่จะมีเรือของเรา555555555555,1,,
เราพอแล้ววว✋,8,,
อั่งเปาของพวกเขา อั่งเปาของพวกเรา มารับอั่งเปากันเลยจ้า ©呼呼花- https://t.co/tCDGDHzrWS,,,
นอนกันเถอะเรา ฝืนไปทำไม😂,8,,
@Ricarin_saniwa ของเราใช้แอดออนค่ะ ยังไงก็บอกชม.ที่ออก ฮา,1,,
ต้องทำใจยอมรับครึ่งนึงนะ เมื่อเราเปย์จนเค้าไปถึงฝั่งฝัน แล้วต้องทำใจไว้เผื่อด้วย คนรักเค้าเยอะขึ้นคนผีเยอะขึ้น ยากที่จะให้เค้าเหมือนเดิม..,,,
สิ่งที่เราเลือกมันดูแปลกประหลาดไปไหม555555,6,,
เอาจริงไม่ได้จะอวยนะ แต่ทีมวอนอูเราว่าดีที่สุดละ แบบถึงจะหยาบบ้างอะไรบ้างแต่แม่งก็สีสันปะวะ เหมือนเพื่อนรวมกลุ่มมาคุยกันอะ กลุ่มเพื่อนจริงๆ,1,,
"ดองนานถ้าไม่ swag กว่าเดิมก็บ้ากว่าเดิม
//มองข้ามไปค่ะเพลงเค้าดี อะ ลาลาลาล้า
Story of #TheSong #ZionT https://t.co/qZhCJqfS6u",1,,
วันนี้คยอฃซูกับพี่แบคไปตีปิงปองกันมาาา พี่ชายพ่อของเพื่อนเจ้าของแอคได้ลายเซ็นต์มาด้วยยย ไปสองคนหรออ ฮึกกก #baekdo https://t.co/Yxeqw8EWtc,1,,
@chubeunwoox 👊🏼📦💛🌱 เอาไปเยยกำลังใจหนึ่งที่จากคุงมาหยาส่งต่อไปให้คุงเอซิส🤘🏼☁️,1,,
ขอโทษที่ผมเอาความเงี่ยนไปลงที่คุณ  #ยืมเมจforsex,1,,
Korea grand sale ยังมีถึง 28ก.พ. นี้น้าาา เห็นเสื้อผ้าถูกขนาดนี้ยังจองตั๋วไปเกาหลีทันนะสาวๆ cr : fb page เที่ยวเกาห… https://t.co/n7Wq1ECtTe,1,,
ความขี้เกียจไปโรงเรียนระดับล้าน!!!,8,,
"170131 สองอาทิตย์แล้วมั้ง?  ที่ผมไปที่นี่ 
ได้ที่1ล่ะ !ㅋㅋที่มาอัพเดทเพราะอยากโชว์ล่ะครับ

en:yeolsprout… https://t.co/HvYN925sed",1,,
#EmmaWatson จะเป็นตัวเองหรือเป็นเฮอร์ไมโอนี่ก็อยู่กับหนังสือ บทบาทต่อไปเป็นเจ้าหญิงเบลล์ก็หนังสืออีก เหมือนเกิดมาเ… https://t.co/M5rpiusfEa,7,,
Zion.T - ‘노래(THE SONG)’ M/V // มีความชมพูไปอีก  https://t.co/vbmrplG5Jt,1,,
อึนจองบอกให้มาดูกันเยอะๆนะคะ  จะไม่ดูได้ยังไงล่ะ ถึงตัวไม่บอกเค้าก็ไปดู ก็เค้ารักของเค้า ฮัมอึนจอง https://t.co/lzoFQvR6YU,,,
แจก‼️ เพื่อมงของน้ำตาล  📌รีทวิตถึง10k แจกเงินสด500บาท 2รางวัล (สุ่มแจกไม่โป๊ะ)  มงลงไม่ลงก็แจก! แจกช่วยชาติ รีวนไป… https://t.co/YuSORFqnmD,,,
ลืมไปแล้วว่ามาสอบ,8,,
@syme_sweet (หายไปในหลุมดำใต้น้ำ) .........,6,,
เล่าเรื่องชาลีให้เพื่อนฟัง มันถาม มึงการเลี้ยงหนูแกสบี้มันสุขขนาดนั้นเลยหรอวะ จริงๆคือไม่ใช่แค่การเลี้ยง แต่สนุกเสมอที่ได้ใช้เวลาไปกับมัน,1,,
"""ไหนบอกจะไม่นอกใจไง!!""
""เอ่อ ค่ะๆเข้าใจแล้วค่ะ ทำผิดไปแล้วค่ะಥ_ಥ""
/เป็นความเกรี้ยวกราดที่อยากโดนชี้หน้าสั่งสอนไปตลอ… https://t.co/IDbFxLQHdP",4,,
ทีวันที่กูไปล่ะไม่มีใครไป ทีวันกูไปไม่ได้ก็ไปกันเยอะจังง อีดอกก,4,,
@sayxjungkook หายไปนานมาก5555 คิดถึงเหมือนกันนะ,1,,
คนที่เราชอบใช้เราเป็นสะพานเพื่อไปหาคนที่เขาชอบ ถ้าดาวรู้คงเจ็บมากอ่ะ #คลื่นชีวิต,2,,
วันนี้อย่าลืมดูรายการกีฬาสีไอดอล เทปพิเศษวันตรุษจีน ที่ #B1A4 ไปแข่งยิงธนูนะคะ ออกอากาศเวลา 15.15 น. บอกเลยว่าฉายา… https://t.co/5VyweeHpnB,1,,
นรกให้กูชดใช้บาปกรรมหนักหนาสาหัสมาก ให้กูไปตบตัวเองชาติที่แล้วเหอะ มันทำบาปอะไรไว้คะ หนูจะจัดการมันเอง,4,,
"และจากนี้ไป
.
เรื่องนี้จะจบ",8,,
@Inseong_chom นางเอกเอ็มวีต้องยกให้แจยูนเค้าไป555555,1,,
@FeLynch ไปต้องมีรถส่วนตัววว,2,,
คือตอนแรกฟังก็งงอะว่าเห้ย ทำไมต้องขอให้ไม่ดังด้วย แต่แบบฟังไปเรื่อยๆคือขอให้เพลงนี้ไม่ดังจะได้ไม่เป็นแบบเพลงที่ดังเปรี้ยงๆแล้วหายไป,,,
@DogKhu ไอสัสมันเล่นยากนะมึง มึงลองไปเทรดจริงดิ ทันเหมือนกันแหละแต่เดโม่มันดูชิว,7,,
ตอนนี้มีเสื้อเบสบอลแจ็คแบมไซส์ s ที่ให้ตายยังไงก็กลับไปใส่ไม่ได้อีกแล้วตัวนึง จริงๆคือใส่ไม่ได้ตั้งแต่ซื้อมา เรียกว่าพยายามยัด 😭 หาโอกาสแจก,7,,
ช่วงนี้ไม่ค่อยได้ทวีตอะไรเลย เหมือนทวีตอื่นมันรู้ใจไปหมดจนไม่ต้องพูดเอง,1,,
ใช่ๆ เอาเงินไปซื้อกระเป๋ากล้องก่อนดีกว่าสภาพไม่น่าจะเเบกไปที่ไหนได้อีกแล้ว รองเท้าsaleรอบนี้ได้รอบหน้าก็ต้องsaleอีก โอเค,7,,
ให้เพื่อนเอาไปถ่ายให้ ทำไมถ่ายแต่เตนล์ 55555 ใกล้แล้วเน้ออออ เดี๋ยวพรุ่งนี้มาลงรายละเอียดนะคะ ☺️ https://t.co/sqnmbFV2Wq,1,,
จากลาลาลา ดัมดัมดัม สู่ รุ๊กกี้รุ๊กกี่ แล้วค่ะ ติดหูวนไป5555555,1,,
บ้านนั้นมึงก็จะมันไปแล้วสงสารกูบ้างงง,2,,
ลืมวิธีการไปหมดแล้ว,2,,
ฉันเชื่อ ว่าเธอจะมองพระจันทร์เช่นเดียวกับฉัน 😊 https://t.co/OOpxzWRTuP,1,,
'กอดเธอแล้วหายเหนื่อย',1,,
"ไม่อยากเข้าไปดูแล้ว
ไม่อยากเห็นเธอคิดถึงใคร
ไม่อยากทำร้ายใจตัวเอง
พอได้แล้ว
หยุดทีเถอะนะเรา",8,,
ที่บ้านเธอมีอีกไหม มีอีกคนไหมเธอ ที่น่ารักเหมือนเธอ #ทีมเจต #คลื่นชีวิต,7,,
@MAXMT93  เจ้าดอกไม้ตอนนี้เธอไปอยู่ไหน ถ้าเธอจะให้ใครแล้วฉันจะอยู่อย่างไรถ้าขอพรจากฟ้าข้อนึงได้ จะขอเธอกลับมาอย่าให้ไปรักใคร,,,
@jenomickeyx เออ ก็เธอน่ารักอะ,1,,
มันอยู่ที่ใจเธอแล้วล่ะ 😊,1,,
คิดจะลืมเธอ แต่เธอไม่เคยจะหายไป,2,,
ลืมไม่ได้ไม่เป็นไรหรอกเธอ...😔,,,
ถึงผลโหวตออกมาจะต้องใช้ชื่อเดียวกัน เราก็ยอมรับค่ะ แต่แค่อยากให้รู้ว่าเราใช้มาก่อน4ปี #Universe,,,
บอกถึงแฟนในอนาคต เราขี้หึงนะครับ  #ทีมมีแฟนเป็นผู้หญิงแต่โคตรมีความสุข,,,
@PeDPiPU เราก็เป็นเราอ่ะ เราก็ไม่รู้ว่าเราเป็นแบบไหนยังไง ไม่ได้มีปัญหาหรอก แค่น้อยใจสังคมนิดหน่อย ฮ่าๆๆ,8,,
@glicochanyeolx เราเอาปกหลังพี่เอาปกหน้างี้อ่อหารกัน,4,,
ประเด็นเรื่องภาษาลิเกก็อีกประเด็น แต่ที่เราแอบเคืองคือการสื่อคาร์แรกเตอร์ไม่ดีเลย เราอ่านแล้วรู้สึกอาคุไม่ใช่อาคุอ่ะ ดาไซก็เหมือนกัน._.,2,,
@Arunoki1990 แง ขอโทษค่ะ ตั้งใจไม่แท็กเพราะไม่อยากให้คนเขียนมาเห็นกลัวจะรู้สึกไม่ดี 😭😭😭 จริงๆเราชอบงานของคุณแป้งมากๆ มากจริงๆค่ะ,2,,
การแจ้งเตือนไลน์มาอะ ให้เราตอบให้เปล่า 🙄,1,,
เราแค่จากกันเพื่อจะได้พบกันอีก,8,,
@chumporncoffee1 จัด ให้ เราบ้าง,7,,
"ตื่นมากอดเราก่อนได้ไหม เราไม่โอเคแล้ว 

;(",7,,
@solarnekox นี่เลยค่ะ นี่เรารอฟังเพลงทั้งอัลบั้มอยู่ https://t.co/hhTPzvTddw,,,
@No_TPN @nase___ ที่เขาสอนไม่ตรงข้อสอบ ไม่ตรงแบบฝึกหัด เพราะเขาอยากให้เราพัฒนา ให้เรารู้จักคิด,1,,
คือเราก็ไม่เก่งอังกฤษ ไม่ได้มั่นมาก แต่เวลาตอบคำถามแนวนี้เรารู้ตัวว่าต้องซ้อมเยอะๆ หลายๆรอบ นี้คือเวทีใหญ่มาก โอกาสใหญ่มาก ทำได้เท่านี้เหรอ,,,
เราเรียนเพื่อเอาไปทำงาน!!!!,1,,
"แค่รักเราทุกวันไม่เหนื่อยหรอก
เดี๋ยวให้ค่าตอบเเทนเป็น...รัก",,,
"สสวก.คุณโดผู้เกรี้ยวกราดตลอดเวของเราเอง🤤 22แล้ว ดูแลสุขภาพดีๆ อย่าเจ็บอย่าป่วยนะ รักกกกกกก 
/เตนล์ผู้โผล่ไปทุกรูป… https://t.co/ydRfEFFmoH",1,,
@erreairy ขอโทษนะคะ พอดีตอนเราโอนไปเราลืมโอนเป็นเศษไปให้อะค่า เป็นอะไรมั้ยคะ ,,1,
เราเป็นคนนึงที่ไม่สวยค่ะ แต่เราพูดได้หลายภาษา ทำงานได้หลากหลาย และเราภูมิใจในคุณค่าที่ตัวเองมีค่ะ,1,,
ไม่มีอีกละกับการให้คนอื่นมามัดเรา แค่อยากรู้ความรู้สึก ฟิวส์ตามอารมณ์  จะมีคนเงี่ยนตามไหม น้ำไม่เยอะมากรอบสองละ https://t.co/GnIvuly6Af,,,
"🍭รี + ฟอลโล่~ 🍭
แจกโพสอิทโน้ต + โปสการ์ด
ส่งความหวังไปให้กับทุกคน 😇
#HappyJHOPEday #JHopeday #Hobieday… https://t.co/wJ9uurDw26",1,,
จะไปห้ามอะไรคุณได้ก็ใจคุณชีวิตคุณ.,8,,
จริงๆไม่ต้องมากมาย แค่บิดตัวจับเสื้อ ถอดสูทแล้วปา แค่นั้นแหละ ชนะเลยยยย ชนะเลยค่ะรุ่นพี่ ใครตลกก็ปล่อยเขาไปนะคะะ… https://t.co/Zey3ZPA6zn,,,
